id,neighbourhood,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,host_since,host_is_superhost,bathrooms,bedrooms,beds,bed_type,cleaning_fee,guests_included,extra_people,maximum_nights,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,price
5116,Palermo,Entire home/apt,3,4,4/1/19,0.13,13,365,2/23/16,f,1,1,2,Real Bed,1046,2,0,1125,f,f,strict_14_with_grace_period,f,f,1
5466,Palermo,Private room,1,26,4/21/20,1.49,1,365,1/9/18,t,1,1,1,Real Bed,0,1,0,1125,f,f,strict_14_with_grace_period,f,f,1
8742,Almagro,Private room,2,7,7/16/19,0.45,1,174,5/9/17,f,1,1,1,Real Bed,200,1,0,1125,t,f,flexible,f,f,1
5936,Recoleta,Entire home/apt,4,13,4/14/20,0.5,2,179,4/11/18,t,1,1,1,Real Bed,0,1,0,1125,f,f,moderate,f,f,1
112,Recoleta,Entire home/apt,2,3,10/14/19,0.07,3,180,6/13/11,f,0,0,1,Real Bed,1046,2,697,730,f,f,flexible,f,f,1
4434,Palermo,Entire home/apt,1,37,12/4/19,1.04,1,359,7/4/17,f,1,1,1,Real Bed,1397,2,0,20,f,f,flexible,f,f,4
6437,Recoleta,Entire home/apt,3,67,3/3/20,2.81,1,359,6/28/15,t,1,1,0,Real Bed,1000,1,0,1125,t,f,moderate,f,f,1
4500,San Nicolás,Entire home/apt,5,4,11/26/18,0.12,91,364,9/4/12,f,1,1,2,Real Bed,0,1,0,1125,f,f,moderate,f,f,4
12616,Palermo,Entire home/apt,2,3,1/25/20,0.52,1,180,10/1/14,f,1,0,1,Real Bed,1395,2,0,30,t,f,strict_14_with_grace_period,f,f,2
4227,Palermo,Entire home/apt,30,16,4/5/20,0.8,1,179,1/13/13,t,1,1,1,Real Bed,0,2,390,1125,t,f,strict_14_with_grace_period,f,f,3
1078,San Telmo,Private room,7,9,1/19/20,0.14,10,264,12/11/12,t,1,1,1,Real Bed,0,1,0,1125,t,f,strict_14_with_grace_period,f,f,3
5980,Palermo,Entire home/apt,1,61,4/26/19,2.4,1,361,3/29/18,f,1,2,3,Real Bed,500,1,0,15,t,f,strict_14_with_grace_period,f,f,4
11542,Barracas,Entire home/apt,7,1,11/13/19,0.13,2,175,6/27/19,f,1,1,1,Real Bed,700,1,0,1125,t,f,strict_14_with_grace_period,f,f,2
12302,Colegiales,Entire home/apt,1,6,2/28/20,0.81,10,176,7/11/19,f,1,1,1,Real Bed,701,1,0,1125,f,f,flexible,f,f,4
1998,Recoleta,Entire home/apt,4,12,3/13/20,0.39,10,104,5/19/14,t,1.5,1,1,Real Bed,3492,2,1746,1125,t,f,flexible,f,f,4
3378,Palermo,Entire home/apt,1,185,6/13/20,4.13,36,359,8/25/11,f,1,3,4,Real Bed,1255,2,349,730,f,f,super_strict_30,t,f,4
12132,Constitución,Entire home/apt,3,1,11/4/19,0.13,1,0,10/7/19,f,1,0,1,Real Bed,1195,1,1195,15,f,f,strict_14_with_grace_period,f,f,1
4941,San Nicolás,Entire home/apt,3,73,12/7/19,2.36,2,361,6/27/14,t,1,1,1,Real Bed,1751,1,0,1125,f,f,moderate,f,f,3
5420,Balvanera,Entire home/apt,1,1,9/23/18,0.05,1,0,1/14/17,f,1.5,1,2,Real Bed,1401,1,1051,1125,f,f,flexible,f,f,1
4101,Agronomía,Entire home/apt,2,2,11/30/19,0.14,4,358,4/6/16,t,2,3,3,Real Bed,1976,5,395,20,f,f,moderate,f,f,4
8805,Recoleta,Entire home/apt,4,21,1/8/20,1.25,2,176,7/27/16,t,1,1,2,Real Bed,1401,2,0,1125,f,f,moderate,f,f,3
4657,Balvanera,Entire home/apt,3,15,7/29/19,0.49,4,365,6/13/11,f,1,1,1,Real Bed,837,2,349,1125,t,f,moderate,f,f,1
12686,Palermo,Entire home/apt,2,9,3/31/20,1.29,33,174,12/26/13,f,1,1,1,Real Bed,1683,1,0,16,t,f,strict_14_with_grace_period,f,f,2
7934,Palermo,Entire home/apt,5,5,5/21/20,0.28,6,362,9/18/16,f,1,0,0,Real Bed,1052,2,1052,90,f,f,strict_14_with_grace_period,f,f,3
9123,Villa Urquiza,Entire home/apt,5,5,2/28/20,0.33,1,175,2/9/17,f,1,1,1,Real Bed,1050,1,490,120,t,f,moderate,f,f,3
8018,Belgrano,Entire home/apt,3,16,1/19/20,0.9,5,0,9/2/15,f,1,0,1,Real Bed,976,1,349,1125,f,f,flexible,f,f,1
813,Palermo,Entire home/apt,2,94,3/31/20,2.54,2,364,10/15/13,t,1,2,4,Real Bed,1744,5,1395,1125,f,f,strict_14_with_grace_period,f,f,4
11131,San Nicolás,Entire home/apt,3,15,3/14/20,1.37,9,17,6/29/11,t,1,1,2,Real Bed,1395,2,697,30,f,f,strict_14_with_grace_period,f,f,2
3697,Recoleta,Entire home/apt,30,92,3/15/20,2.19,5,355,12/8/15,t,1,1,1,Real Bed,1395,2,349,180,t,f,moderate,f,f,1
4662,Recoleta,Entire home/apt,1,56,3/19/20,1.71,3,90,11/19/13,f,1,1,4,Real Bed,837,2,907,60,f,f,strict_14_with_grace_period,f,f,2
10662,Recoleta,Entire home/apt,3,10,3/4/20,0.82,1,364,6/9/19,f,1,0,1,Real Bed,1046,1,0,1125,f,f,moderate,f,f,3
7755,Flores,Entire home/apt,1,9,7/12/19,0.46,1,175,2/27/17,f,1,0,1,Real Bed,1500,1,0,1125,f,f,flexible,f,f,1
1420,Villa Ortúzar,Entire home/apt,4,5,2/7/17,0.09,1,0,10/26/14,f,1,1,1,Real Bed,300,1,200,1125,f,f,moderate,f,f,1
263,Recoleta,Entire home/apt,3,14,1/1/20,0.2,1,172,4/26/12,t,1,1,2,Real Bed,3487,1,0,365,t,f,strict_14_with_grace_period,f,f,4
3093,Palermo,Private room,1,5,2/3/18,0.13,1,89,2/22/16,f,2,1,1,Real Bed,350,1,600,10,t,f,flexible,f,f,1
8147,Palermo,Entire home/apt,2,66,2/10/20,3.74,1,0,10/20/17,t,1.5,1,1,Real Bed,697,1,0,31,t,f,moderate,f,f,3
7583,Palermo,Entire home/apt,2,10,1/10/20,0.5,60,355,5/29/14,f,1,0,1,Real Bed,1046,1,0,90,t,f,flexible,f,f,2
5712,Belgrano,Private room,2,1,8/4/19,0.09,4,84,5/27/11,f,1,1,1,Real Bed,350,1,560,15,f,f,moderate,f,f,2
1144,Colegiales,Entire home/apt,4,5,3/30/20,0.46,7,84,2/6/13,f,1,1,1,Real Bed,1960,1,0,365,f,f,strict_14_with_grace_period,f,f,3
4825,Palermo,Entire home/apt,3,62,3/16/20,1.9,20,359,12/12/13,f,1,2,3,Real Bed,2095,4,0,1125,f,f,strict_14_with_grace_period,f,f,4
8897,Palermo,Entire home/apt,1,11,3/17/20,0.77,6,361,2/7/18,f,1,0,1,Real Bed,2802,1,350,1125,t,f,moderate,f,f,3
5857,Palermo,Private room,1,49,1/6/20,1.81,1,359,3/31/18,t,1,1,1,Real Bed,300,1,0,1125,f,f,moderate,f,f,1
11860,San Nicolás,Entire home/apt,1,1,1/13/20,0.19,1,179,1/1/16,f,2,1,1,Real Bed,600,1,0,1125,t,f,flexible,f,f,4
3796,Balvanera,Entire home/apt,1,15,4/7/19,0.38,3,0,10/10/15,f,1.5,2,3,Real Bed,1949,4,780,1125,t,f,moderate,f,f,3
2196,Palermo,Entire home/apt,2,3,3/19/20,0.76,1,95,5/12/14,f,1,1,1,Real Bed,1803,1,0,15,t,f,flexible,f,f,2
10620,Monserrat,Entire home/apt,14,22,3/8/20,1.82,18,295,11/11/13,f,1,1,2,Real Bed,1048,2,0,180,t,f,moderate,f,f,1
11900,Palermo,Entire home/apt,1,5,4/7/20,0.63,1,8,10/12/14,f,1.5,1,1,Real Bed,0,1,0,4,t,f,flexible,f,f,4
6767,Palermo,Entire home/apt,2,48,3/12/20,2.1,4,321,5/20/17,t,1,0,3,Real Bed,698,3,698,1125,t,f,moderate,f,f,3
11483,Palermo,Private room,7,1,6/15/20,1,6,327,10/2/12,f,2,1,0,Real Bed,3528,1,784,365,f,f,strict_14_with_grace_period,f,f,1
10388,Palermo,Private room,2,2,1/2/20,0.32,5,359,10/13/16,f,1,1,1,Real Bed,784,1,0,1125,f,f,flexible,f,f,1
11797,Belgrano,Entire home/apt,2,1,11/6/19,0.13,1,84,12/7/18,f,1,1,1,Real Bed,1397,1,0,33,t,f,moderate,f,f,4
6471,Coghlan,Entire home/apt,3,44,3/6/20,2.04,5,265,5/30/17,t,2,2,3,Real Bed,1399,1,0,90,t,f,flexible,f,f,3
13398,San Nicolás,Entire home/apt,3,3,3/4/20,0.67,2,365,12/29/15,t,1,1,1,Real Bed,700,1,0,1125,t,f,flexible,f,f,1
7931,Colegiales,Entire home/apt,2,34,3/12/20,1.77,1,174,11/15/18,f,1.5,2,4,Real Bed,1048,1,698,1125,t,f,flexible,f,f,4
11368,Almagro,Entire home/apt,3,4,10/6/19,0.42,10,348,12/5/18,f,1,1,2,Real Bed,0,1,349,1125,t,f,flexible,f,f,2
450,Palermo,Entire home/apt,3,16,2/26/20,0.19,5,365,5/5/11,f,1,1,1,Real Bed,2441,1,0,1125,f,f,strict_14_with_grace_period,f,f,1
4998,Recoleta,Entire home/apt,3,24,1/2/20,0.77,1,207,8/19/15,f,1,0,1,Real Bed,1395,1,0,1125,f,f,moderate,f,f,4
1875,Almagro,Entire home/apt,4,6,7/17/17,0.1,2,359,8/26/14,f,1,1,1,Real Bed,1397,1,0,1125,f,f,moderate,f,f,3
7059,Almagro,Private room,2,1,10/8/18,0.05,1,85,5/18/15,f,1,1,1,Real Bed,700,1,700,7,f,f,flexible,f,f,1
7733,Retiro,Entire home/apt,5,10,6/12/20,0.57,1,143,10/30/18,t,1,1,1,Real Bed,2804,1,0,60,f,f,strict_14_with_grace_period,f,f,3
11562,Villa Crespo,Entire home/apt,3,6,12/9/19,0.63,1,234,8/21/19,f,1.5,2,2,Real Bed,1746,1,0,365,f,f,strict_14_with_grace_period,f,f,2
889,Palermo,Private room,1,127,3/5/20,1.62,5,365,2/1/12,t,1,1,1,Real Bed,698,1,0,1125,t,f,strict_14_with_grace_period,f,f,1
6809,Retiro,Entire home/apt,3,18,2/1/20,0.8,1,180,3/15/13,t,1,1,1,Real Bed,558,1,0,1125,f,f,moderate,f,f,3
2250,San Nicolás,Entire home/apt,1,5,1/31/20,0.1,91,344,9/4/12,f,1,0,2,Real Bed,0,1,0,1125,f,f,flexible,f,f,3
5591,Palermo,Entire home/apt,3,4,5/18/18,0.14,1,365,8/18/15,f,1,1,1,Real Bed,1744,2,0,30,t,f,moderate,f,f,2
57,San Telmo,Entire home/apt,2,5,8/3/19,0.05,11,46,12/21/09,f,0,1,2,Real Bed,1397,3,0,1125,t,f,strict_14_with_grace_period,f,f,4
9476,Monserrat,Entire home/apt,5,5,3/31/20,0.42,5,2,11/16/18,f,1,0,1,Real Bed,0,1,349,60,f,f,flexible,f,f,1
3456,Recoleta,Entire home/apt,2,3,6/18/19,0.1,12,357,8/29/16,t,1,1,3,Real Bed,0,2,1674,1125,t,f,moderate,f,f,4
13798,Palermo,Entire home/apt,5,1,4/10/20,0.4,17,359,4/13/16,t,1,1,2,Real Bed,1397,1,0,200,t,f,moderate,f,f,3
2642,Recoleta,Private room,1,6,11/22/18,0.13,1,0,1/12/16,f,1,1,1,Real Bed,180,1,0,7,f,f,strict_14_with_grace_period,f,f,1
7634,Palermo,Entire home/apt,3,30,5/11/20,1.56,1,89,4/30/13,t,1,2,3,Real Bed,900,3,500,1125,f,f,strict_14_with_grace_period,f,f,3
8544,Villa del Parque,Entire home/apt,30,2,5/29/19,0.13,1,322,1/5/19,f,1,1,2,Real Bed,600,1,0,1125,t,f,flexible,f,f,1
6442,Palermo,Entire home/apt,2,49,3/16/20,2.06,1,175,4/9/14,t,1.5,2,2,Real Bed,2519,3,700,365,f,f,flexible,f,f,4
3952,Palermo,Entire home/apt,3,11,1/31/20,0.27,6,359,2/28/12,t,1,1,1,Real Bed,1048,1,0,1125,f,f,moderate,f,f,4
1993,Palermo,Entire home/apt,2,82,1/23/20,1.38,2,365,2/24/14,f,1.5,1,1,Real Bed,3487,1,0,1125,t,f,flexible,f,f,3
10327,Palermo,Entire home/apt,7,23,3/31/20,1.84,5,270,10/2/16,t,1,1,1,Real Bed,1534,2,2441,180,t,f,strict_14_with_grace_period,f,f,2
6614,Chacarita,Entire home/apt,5,2,8/20/19,0.11,2,0,10/29/14,f,2,2,2,Real Bed,837,1,0,40,t,f,strict_14_with_grace_period,f,f,3
9200,San Nicolás,Entire home/apt,3,42,3/7/20,2.64,2,98,4/4/16,t,1,1,2,Real Bed,1255,3,0,1125,t,f,strict_14_with_grace_period,f,f,2
10139,San Telmo,Entire home/apt,2,7,4/19/20,0.53,1,142,1/10/16,t,1,1,1,Real Bed,1749,1,0,1125,f,f,moderate,f,f,2
11792,Recoleta,Entire home/apt,2,6,3/4/20,0.65,1,110,7/10/16,f,2,2,3,Real Bed,1048,1,0,1125,f,f,moderate,f,f,3
5501,Monserrat,Entire home/apt,2,5,1/20/19,0.17,1,0,2/3/18,f,1,1,2,Real Bed,1744,1,0,7,f,f,flexible,f,f,4
9881,Retiro,Entire home/apt,7,17,5/31/20,1.19,1,345,4/11/19,t,1.5,3,4,Real Bed,3836,2,697,1125,t,f,strict_14_with_grace_period,f,f,4
11085,San Telmo,Entire home/apt,1,1,8/4/19,0.09,2,143,10/5/17,f,1,1,1,Real Bed,1000,1,0,30,f,f,flexible,f,f,1
5311,Recoleta,Entire home/apt,1,2,7/21/18,0.07,1,174,4/1/14,f,1,1,3,Real Bed,1536,1,0,1125,t,f,moderate,f,f,1
8799,Recoleta,Private room,2,49,3/18/20,2.9,4,365,8/19/18,f,1,1,1,Real Bed,0,2,500,30,t,f,moderate,f,f,1
12118,Balvanera,Entire home/apt,1,1,10/23/19,0.12,1,0,1/18/18,f,1,1,1,Real Bed,20923,1,0,2,t,f,flexible,f,f,1
267,Recoleta,Private room,3,1,2/15/15,0.02,1,0,4/30/12,f,1.5,1,1,Real Bed,1046,1,0,90,f,f,flexible,f,f,3
13319,Villa Crespo,Private room,1,1,4/6/20,0.37,1,360,11/9/19,f,1.5,1,0,Real Bed,350,1,350,1125,t,f,moderate,f,f,1
13565,Villa Crespo,Entire home/apt,2,8,3/29/20,1.86,1,359,5/21/15,f,1,1,2,Real Bed,698,3,349,1125,t,f,moderate,f,f,1
12994,Villa del Parque,Entire home/apt,1,1,3/25/20,0.33,1,328,2/4/15,f,1,1,1,Real Bed,1399,1,0,1125,t,f,flexible,f,f,1
10086,Balvanera,Entire home/apt,2,9,3/29/20,0.64,1,362,1/26/19,f,1,1,2,Real Bed,1052,2,351,1125,t,f,flexible,f,f,1
9843,Palermo,Entire home/apt,7,51,3/13/20,3.54,1,349,7/11/15,t,1,2,4,Real Bed,1046,5,0,1125,t,f,moderate,f,f,4
5598,Villa Urquiza,Private room,1,20,1/16/20,0.7,2,358,6/9/17,t,1,1,1,Real Bed,0,1,770,90,t,f,strict_14_with_grace_period,f,f,1
12650,Coghlan,Entire home/apt,3,1,5/15/20,0.73,1,174,11/17/19,f,1,1,1,Real Bed,1000,1,0,1125,f,f,moderate,f,f,2
12929,Balvanera,Entire home/apt,2,2,1/2/20,0.31,1,343,12/8/19,f,1,1,1,Real Bed,700,1,0,1125,t,f,moderate,f,f,2
2230,Recoleta,Entire home/apt,2,74,12/14/19,1.31,1,61,11/17/13,f,1.5,1,1,Real Bed,1397,2,698,10,f,f,strict_14_with_grace_period,f,f,3
12090,Villa Crespo,Entire home/apt,5,7,2/1/20,0.84,1,0,9/23/16,f,1,1,1,Real Bed,1395,1,0,60,t,f,moderate,f,f,2
3845,Palermo,Entire home/apt,7,6,3/27/20,0.2,5,33,5/28/14,f,1.5,1,1,Real Bed,3503,1,0,360,f,f,strict_14_with_grace_period,f,f,4
10205,Palermo,Entire home/apt,2,13,3/8/20,0.97,1,174,2/24/13,t,1,1,2,Real Bed,1746,1,0,1125,t,f,flexible,f,f,3
9359,Palermo,Entire home/apt,2,15,11/15/19,0.96,1,0,11/9/17,t,1,0,2,Real Bed,1000,2,400,1125,f,f,flexible,f,f,2
6840,Retiro,Entire home/apt,3,3,11/24/18,0.14,33,365,1/20/14,t,1,1,1,Real Bed,1046,1,0,1125,f,f,strict_14_with_grace_period,f,f,3
4324,Recoleta,Entire home/apt,7,11,1/20/20,0.32,1,365,5/29/14,t,1.5,2,3,Real Bed,0,1,0,1125,f,f,strict_14_with_grace_period,f,f,4
13792,Núñez,Entire home/apt,1,3,6/10/20,1.14,1,330,10/12/19,f,1,1,1,Real Bed,490,1,0,1125,t,f,flexible,f,f,4
4286,Palermo,Entire home/apt,3,79,5/12/20,2.16,1,174,5/29/17,t,1,0,2,Real Bed,1257,1,0,31,t,f,moderate,f,f,2
10083,Palermo,Entire home/apt,2,6,4/6/20,0.43,2,269,10/27/17,t,1,1,1,Real Bed,1046,1,0,40,t,f,strict_14_with_grace_period,f,f,3
597,Palermo,Entire home/apt,4,28,1/10/20,0.35,58,332,6/10/12,f,1,1,2,Real Bed,2102,3,0,1125,t,f,flexible,f,f,3
12139,Balvanera,Entire home/apt,30,5,4/11/20,0.85,1,126,5/4/17,t,1,1,1,Real Bed,1399,1,0,60,t,f,strict_14_with_grace_period,f,f,2
13373,Palermo,Entire home/apt,2,6,2/25/20,1.22,1,171,11/11/19,f,1,1,2,Real Bed,0,2,349,1125,t,f,flexible,f,f,2
6565,San Nicolás,Entire home/apt,1,4,7/8/19,0.17,5,316,7/22/17,f,1.5,1,0,Real Bed,601,3,300,60,t,f,strict_14_with_grace_period,f,f,1
6109,Caballito,Private room,1,1,6/16/18,0.04,1,358,4/30/18,f,1,1,1,Real Bed,300,1,0,7,f,f,flexible,f,f,1
4404,Saavedra,Private room,5,4,4/12/18,0.11,3,0,5/28/12,f,1,1,1,Real Bed,1325,1,907,30,f,f,flexible,f,f,1
147,Recoleta,Entire home/apt,4,48,1/16/20,0.46,30,365,12/15/10,t,1,1,1,Real Bed,2441,1,0,180,t,f,moderate,f,f,4
5388,Palermo,Entire home/apt,2,34,2/17/20,1.18,33,328,12/26/13,f,1,1,1,Real Bed,1751,1,0,16,t,f,strict_14_with_grace_period,f,f,4
9808,Palermo,Entire home/apt,3,24,4/17/20,2.9,2,258,12/9/18,t,1,1,1,Real Bed,500,1,350,90,t,f,flexible,f,f,2
1701,Colegiales,Entire home/apt,4,103,3/14/20,1.61,1,359,2/16/15,t,1,1,3,Real Bed,1749,2,350,385,f,f,moderate,f,f,4
4929,Palermo,Entire home/apt,2,59,2/26/20,1.86,24,365,1/13/14,t,1,1,1,Real Bed,1255,2,0,21,f,f,flexible,f,f,3
10893,Puerto Madero,Entire home/apt,5,3,12/29/19,0.27,1,360,6/26/19,f,1.5,1,2,Real Bed,3499,2,0,1125,f,f,flexible,f,f,4
653,San Telmo,Entire home/apt,7,1,1/19/16,0.02,1,359,6/6/13,f,1,1,0,Real Bed,3492,1,0,720,f,f,strict_14_with_grace_period,f,f,4
1273,Palermo,Entire home/apt,10,48,10/24/19,0.71,3,362,4/12/11,t,1,0,1,Real Bed,2092,1,0,180,f,f,strict_14_with_grace_period,f,f,2
5552,Palermo,Entire home/apt,5,4,11/7/18,0.15,1,356,6/28/11,f,1,1,1,Real Bed,2092,1,1604,60,f,f,flexible,t,t,2
8137,Villa Urquiza,Entire home/apt,3,16,12/28/19,0.94,1,0,6/4/14,f,1,1,1,Real Bed,0,2,750,1125,t,f,strict_14_with_grace_period,f,f,2
3729,San Telmo,Entire home/apt,4,37,1/9/20,0.93,1,84,12/27/16,t,1,1,4,Real Bed,3352,1,0,28,f,f,strict_14_with_grace_period,f,f,2
3902,Palermo,Entire home/apt,4,14,11/25/19,0.35,1,172,10/22/16,f,2.5,1,1,Real Bed,2095,1,0,1125,f,f,moderate,f,f,1
1931,Balvanera,Entire home/apt,6,62,1/29/20,1.09,1,360,3/5/15,t,1.5,1,2,Real Bed,600,1,0,1125,f,f,flexible,f,f,1
9464,Recoleta,Entire home/apt,6,17,3/8/20,1.14,2,87,1/23/16,t,1,0,0,Real Bed,491,2,351,30,f,f,moderate,f,f,1
11465,Almagro,Entire home/apt,3,2,3/10/20,0.2,13,359,2/23/16,f,1,1,2,Real Bed,1048,1,0,1125,f,f,moderate,f,f,2
6505,Palermo,Hotel room,1,2,8/7/19,0.09,3,359,7/15/17,f,2,1,2,Real Bed,0,1,0,1125,t,f,flexible,f,f,3
8852,Palermo,Entire home/apt,4,42,3/19/20,2.63,1,174,8/27/17,t,1,0,1,Real Bed,1048,1,1048,60,f,f,moderate,f,f,2
11032,Retiro,Entire home/apt,1,18,2/25/20,1.55,24,360,6/25/19,f,1.5,3,4,Real Bed,1120,1,0,28,t,f,moderate,f,f,4
5137,Constitución,Entire home/apt,2,11,8/26/19,0.4,1,0,12/5/17,f,1.5,1,2,Real Bed,2449,1,630,1125,t,f,moderate,f,f,2
1180,Recoleta,Entire home/apt,1,1,7/23/18,0.04,10,103,5/19/14,t,1.5,2,4,Real Bed,3492,3,3492,1125,t,f,strict_14_with_grace_period,f,f,4
7237,Núñez,Entire home/apt,3,49,4/22/20,2.46,2,164,10/17/17,t,1,0,1,Real Bed,630,1,0,60,f,f,flexible,f,f,2
842,Palermo,Entire home/apt,7,11,4/15/18,0.16,1,278,10/25/13,f,1,0,2,Real Bed,697,1,2023,90,f,f,strict_14_with_grace_period,f,f,2
1332,Recoleta,Private room,2,233,11/3/18,3.35,1,86,9/3/14,f,1.5,1,1,Real Bed,1121,1,911,5,f,f,strict_14_with_grace_period,f,f,1
12181,Constitución,Entire home/apt,14,4,12/28/19,0.47,28,359,5/22/16,f,1,1,3,Real Bed,2793,3,349,200,t,f,moderate,f,f,2
6593,Palermo,Entire home/apt,3,27,4/7/20,2.4,1,179,3/20/17,t,1,1,2,Real Bed,1046,1,0,1125,f,f,flexible,f,f,3
12150,Retiro,Private room,1,7,2/6/20,0.86,3,100,5/22/17,t,1,1,2,Real Bed,349,1,628,1125,t,f,flexible,f,f,1
9506,Villa Crespo,Entire home/apt,3,11,1/15/20,0.73,2,170,8/9/14,t,1,2,2,Real Bed,698,1,349,1125,f,f,moderate,f,f,2
4739,Villa Pueyrredón,Entire home/apt,30,13,12/28/18,0.39,2,360,6/21/16,f,1,1,1,Real Bed,1350,1,0,1125,f,f,moderate,f,f,1
13428,San Nicolás,Entire home/apt,2,3,3/11/20,0.76,16,90,10/10/14,t,1,1,2,Real Bed,1200,2,301,60,t,f,flexible,f,f,3
436,San Telmo,Entire home/apt,10,56,3/16/20,0.62,1,223,12/2/12,t,1,1,1,Real Bed,1397,1,0,365,f,f,strict_14_with_grace_period,t,t,3
1158,Palermo,Entire home/apt,2,323,3/20/20,4.45,4,359,5/5/14,t,1,0,1,Real Bed,1048,1,0,180,t,f,strict_14_with_grace_period,f,f,3
3305,Barracas,Entire home/apt,3,2,3/31/18,0.06,1,360,4/4/16,f,1,1,2,Real Bed,3499,1,0,30,t,f,flexible,f,f,3
4789,Monserrat,Entire home/apt,1,18,8/31/19,0.57,4,345,9/13/17,f,1,1,2,Real Bed,2793,1,0,1125,t,f,strict_14_with_grace_period,f,f,1
12697,Belgrano,Entire home/apt,2,16,3/17/20,2.35,6,0,1/2/14,t,1.5,2,5,Real Bed,1000,4,400,28,f,f,flexible,f,f,4
2832,San Telmo,Entire home/apt,5,13,6/13/17,0.26,2,174,4/10/16,t,1,1,1,Real Bed,838,2,698,1125,f,f,strict_14_with_grace_period,f,f,3
1736,Balvanera,Entire home/apt,6,38,5/4/17,0.62,1,0,3/23/15,f,1,0,1,Real Bed,1559,1,0,1125,t,f,moderate,f,f,2
379,Retiro,Entire home/apt,15,135,3/9/20,1.46,1,355,10/12/12,t,1,1,1,Real Bed,1046,1,0,365,f,f,strict_14_with_grace_period,f,f,3
13316,Balvanera,Entire home/apt,1,8,3/15/20,1.52,2,84,4/9/17,t,2,3,4,Real Bed,1746,1,0,1125,t,f,flexible,f,f,4
21,Monserrat,Entire home/apt,1,28,2/27/20,0.24,11,328,12/21/09,f,1,1,4,Real Bed,698,3,0,365,t,f,moderate,f,f,4
7090,Recoleta,Entire home/apt,3,46,6/10/20,2.3,1,353,3/20/13,f,1.5,2,3,Real Bed,2452,1,0,1125,t,f,strict_14_with_grace_period,f,f,4
6836,Palermo,Private room,5,12,8/1/19,0.54,1,359,8/13/18,f,1,1,1,Real Bed,0,1,349,1125,t,f,strict_14_with_grace_period,f,f,1
9370,Núñez,Entire home/apt,2,16,3/1/20,1.08,1,265,8/8/18,t,1,0,1,Real Bed,700,1,0,180,f,f,moderate,f,f,2
12423,Palermo,Entire home/apt,1,16,3/22/20,2.17,13,40,8/8/18,t,1,1,1,Real Bed,2092,1,0,32,t,f,strict_14_with_grace_period,f,f,3
4125,Palermo,Entire home/apt,3,91,3/12/20,2.47,1,175,4/14/17,t,1,0,1,Real Bed,1050,1,0,180,t,f,strict_14_with_grace_period,f,f,2
12164,Parque Chacabuco,Entire home/apt,1,7,3/5/20,0.87,1,197,10/9/19,f,1,1,1,Real Bed,700,2,0,1125,f,f,moderate,f,f,3
11473,Palermo,Entire home/apt,4,5,5/6/20,0.63,1,266,8/13/19,t,1,1,1,Real Bed,1401,1,0,1125,t,f,moderate,f,f,3
11116,Palermo,Entire home/apt,1,31,4/5/20,2.76,1,51,11/8/16,t,1,0,1,Real Bed,1048,1,0,1125,f,f,moderate,f,f,2
4442,San Nicolás,Entire home/apt,1,7,4/21/19,0.21,4,362,2/18/14,f,1,1,4,Real Bed,351,1,0,1125,f,f,moderate,f,f,4
11548,Retiro,Entire home/apt,5,1,10/27/19,0.13,35,346,3/24/13,t,1,1,1,Real Bed,2790,1,0,1125,f,f,strict_14_with_grace_period,f,f,4
8639,Recoleta,Entire home/apt,6,2,2/3/19,0.12,1,0,12/21/15,f,1,1,1,Real Bed,300,1,0,90,f,f,strict_14_with_grace_period,f,f,1
7811,Puerto Madero,Entire home/apt,3,11,2/21/20,0.56,1,85,8/21/14,f,2,2,3,Real Bed,3499,1,0,1125,f,f,flexible,f,f,4
9929,Palermo,Entire home/apt,2,20,5/16/20,1.43,1,330,8/23/10,t,1,1,2,Real Bed,2092,3,2790,730,t,f,flexible,f,f,2
2442,San Nicolás,Entire home/apt,1,10,12/7/18,0.22,91,364,9/4/12,f,1,0,2,Real Bed,0,1,0,1125,f,f,moderate,f,f,3
10433,Parque Chas,Entire home/apt,15,6,6/8/20,0.48,2,85,6/4/16,f,2,0,2,Real Bed,2729,1,0,1125,t,f,flexible,f,f,3
12706,Palermo,Entire home/apt,3,1,12/16/19,0.16,12,347,4/4/11,f,1,1,0,Real Bed,1397,1,0,1125,t,f,moderate,f,f,2
4327,Flores,Private room,1,1,3/20/18,0.04,2,175,6/11/17,f,1,1,2,Real Bed,0,1,0,25,t,f,flexible,f,f,3
4573,San Nicolás,Entire home/apt,3,8,2/23/19,0.23,2,294,4/21/11,f,1,1,4,Real Bed,1200,1,0,1125,t,f,strict_14_with_grace_period,f,f,2
7646,Palermo,Entire home/apt,2,1,11/19/18,0.05,1,179,10/9/17,f,1,1,1,Real Bed,697,1,0,7,f,f,moderate,f,f,4
5503,San Nicolás,Private room,1,34,2/1/20,1.18,1,100,12/26/17,f,2,1,1,Real Bed,600,1,350,1125,t,f,strict_14_with_grace_period,f,f,1
13650,Recoleta,Entire home/apt,14,1,3/22/20,0.32,1,177,2/11/20,f,1,2,3,Real Bed,2790,1,0,90,t,f,strict_14_with_grace_period,f,f,3
